id	label	title	paragraph	sentence
37286	0	The Great Global Warming Swindle	73	When questioned by television industry e-zine C21 about Ofcom's finding against the channel Mykura said:
37365	0	Martin Durkin (director)	13	Go and fuck yourself.
37466	0	Climate Change Act 2008	32	These reports include:
37481	0	Mark Diesendorf	3	In 2015 IES was abolished by the university and Diesendorf retired (nominally) in mid-2016 to become Honorary Associate Professor at UNSW.
37498	1	Avoiding Dangerous Climate Change (2005 conference)	5	Among the conclusions reached, the most significant was a new assessment of the link between the concentration of greenhouse gases in the atmosphere and the increase in global temperature levels.
37514	0	Global warming conspiracy theory	3	Eight committees investigated these allegations and published reports, each finding no evidence of fraud or scientific misconduct.
37628	0	George's taxonomic arrangement of Banksia	8	"They inferred a phylogeny very greatly different from George's taxonomic arrangement, including finding ""Banksia"" to be paraphyletic with respect to ""Dryandra""."
37636	1	Landscape-scale conservation	2	Many global problems such as poverty, food security, climate change, water scarcity, deforestation and biodiversity loss are connected.
37651	0	Landscape-scale conservation	7	Landscape character assessment will contribute to the determination of what scale is appropriate in which landscape.
37720	0	Landscape-scale conservation	31	Integrated landscape management is a way of managing sustainable landscapes by bringing together multiple stakeholders with different land use objectives.
37755	0	Renewable energy commercialization	6	These methods include promoting renewable sources such as solar power and wind power, requiring utilities to use more renewable energy, and providing tax incentives to encourage the development and use of such technologies.
37763	0	Renewable energy commercialization	9	Several mining tragedies globally have underscored the human toll of the coal supply chain.
37915	0	Renewable energy commercialization	55	The top countries for investment in 2010 were
37957	0	Renewable energy commercialization	69	"Lester Brown states that the market ""does not incorporate the indirect costs of providing goods or services into prices, it does not value nature's services adequately, and it does not respect the sustainable-yield thresholds of natural systems""."
37958	0	Renewable energy commercialization	69	It also favors the near term over the long term, thereby showing limited concern for future generations.
37976	0	Renewable energy commercialization	74	Germany is reducing its coal subsidy.
37994	1	Renewable energy commercialization	81	Some in green stimulus funding had been allocated to renewable energy and energy efficiency, to be spent mainly in 2010 and in 2011.
38002	0	Renewable energy commercialization	82	Since policies are not self-implementing, energy sector regulators become a key facilitator (or blocker) of renewable energy investments.
38038	1	Renewable energy commercialization	90	According to a trend analysis from the United Nations Environment Programme, climate change concerns coupled with recent high oil prices and increasing government support are driving increasing rates of investment in the renewable energy and energy efficiency industries.
38064	0	Renewable energy commercialization	96	Use of wind power in 2012 increased by 18.1 percent, to 521.3 TWh.
38136	0	Wind power in Denmark	14	In 2010, capacity grew to 3,752 MW, and most of the year's increase came from the Rødsand-2 off-shore wind farm.
38221	0	Tyndall Centre	3	The Tyndall Centre's interim director is currently Professor Carly McLachlan of the University of Manchester.
38306	0	Wind power in the United States	22	In 2011, Texas had become the first state to surpass the 10,000 MW mark.
38337	0	Wind power in the United States	30	Kansas has high potential capacity for wind power, second behind Texas.
38381	0	Wind power in the United States	43	The 30 percent wind and solar tax credit will extend through 2019 and then taper to 10 percent in 2022.
38385	0	Wind power in the United States	45	Farmers, with no investment on their part, typically receive $3,000–5,000 per year in royalties from the local utility for siting a single, large, advanced-design wind turbine.
38388	0	Wind power in the United States	48	Offshore development is hindered by relatively high cost compared to onshore facilities.
38465	0	Nancy Folbre	1	She is Professor of economics at the University of Massachusetts Amherst.
38469	0	Nancy Folbre	3	Folbre argues that mainstream economists do not pay enough attention to the economics of care.
38591	0	Climatic Change (journal)	1	It was established in 1978 and the editors-in-chief are Michael Oppenheimer (Princeton University) and Gary Yohe (Wesleyan University).
38594	0	Environmental Audit Select Committee	1	The remit of the committee is to examine how government department's policies and programmes will affect both the environment and sustainable development.
38605	0	Reid Bryson	3	Bryson was made a Global Laureate by the United Nations Global Environment Program in 1990.
38620	0	Carbon price	3	The economics of carbon pricing is much the same for taxes and cap-and-trade.
38715	1	Carbon price	27	Such a set of commitments, if kept, would form a true quantity-based carbon pricing policy, and result in an efficient uniform global carbon price.
38717	0	Carbon price	27	How the revenues would be distributed would undoubtedly prove to be a contentious problem.
38724	0	Carbon price	30	Carbon pricing is considered by economists to be the most effective way to reduce emissions.
38731	0	Carbon price	31	Now consider this market under two different pricing policies, a cap-and-trade policy and a tax.
38735	0	Carbon price	33	Under cap and trade, suppose the price turned out be less than $60.01 and someone other than a top-40 emitter (ranked by value) got a permit.
38772	0	Carbon price	39	If all alternatives are unappealing, that means the driver really is getting more benefit that the cost she is causing.
38791	0	Carbon price	44	But if they must pay full price, or if carbon it taxed, their profits will be reduced.
38806	0	Carbon price	46	Revenues only become a cost if they are entirely wasted.
38814	0	Carbon price	48	However, such a price does not affect past emissions, i.e.
38885	0	Carbon dioxide in Earth's atmosphere	5	Carbon dioxide concentrations have varied widely over the Earth's 4.54 billion year history.
38911	0	Carbon dioxide in Earth's atmosphere	12	Decreasing concentration, with a tipping point of 600 ppm, was the primary agent forcing Antarctic glaciation.
38921	0	Carbon dioxide in Earth's atmosphere	12	When dust concentrations in Greenland cores are low, as they nearly always are in Antarctic cores, the researchers report good agreement between measurements of Antarctic and Greenland concentrations.
